_id	datetime	datetime_from	datetime_to	destination_port_name	event	source_id	source_name	time_in_port	vessel_callsign	vessel_flag	vessel_imo	vessel_length	vessel_mmsi	vessel_name	vessel_type
5cac9963c81d023d2836506e	20/03/2019 23:58			Singapore	Arrival	1	vesseltracker				9174244	100	353996000	PACIFIC 68	general_cargo_ship
5cac9963c81d023d2836506f	20/03/2019 23:57			Singapore	Arrival	1	vesseltracker					14	563021460	PIL0T GP57	other
5cac9963c81d023d28365070	20/03/2019 23:57				Arrival	1	vesseltracker				9692521	45	563022710	STAR 1	service_ship
5cac9963c81d023d28365071	20/03/2019 23:57				Arrival	1	vesseltracker					20	566000020	SCDF BLUE SWORDFISH	
5cac9963c81d023d28365072	20/03/2019 23:57				Arrival	1	vesseltracker					10	563040658	SR3548C	
5cac9963c81d023d28365073	20/03/2019 23:56				Arrival	1	vesseltracker				9035735	38	564884000	JET RAIDER	passenger_ship
5cac9963c81d023d28365074	20/03/2019 23:56				Arrival	1	vesseltracker					10	563040290	CKL XI	
5cac9963c81d023d28365075	20/03/2019 23:56				Departure	1	vesseltracker					0	563040040	KENKI 22	
5cac9963c81d023d28365076	20/03/2019 23:56			Batam	Departure	1	vesseltracker				9174517	25	564426000	WATERFRONT 1	passenger_ship
5cac9963c81d023d28365077	20/03/2019 23:56				Arrival	1	vesseltracker				9836804	45	563065560	LUKOIL MARINE II	other_tanker
5cac9963c81d023d28365078	20/03/2019 23:55				Arrival	1	vesseltracker					10	563041450	STK 11	
5cac9963c81d023d28365079	20/03/2019 23:55			Singapore	Arrival	1	vesseltracker				9355654	99	565006000	MARIA COSULICH	oil_and_chemical_tanker>oil_products_tanker
5cac9963c81d023d2836507a	20/03/2019 23:54				Departure	1	vesseltracker				9087166	21	563561000	MV.GOLDEN IMAGE	passenger_ship
5cac9963c81d023d2836507b	20/03/2019 23:54				Departure	1	vesseltracker					53	564269000	LITA RANGER	passenger_ship>passenger_landing_craft
5cac9963c81d023d2836507c	20/03/2019 23:54				Arrival	1	vesseltracker					12	563066790	KENKI 36	
5cac9963c81d023d2836507d	20/03/2019 23:53				Arrival	1	vesseltracker				8928466	26	563000660	SINDO 6	passenger_ship
5cac9963c81d023d2836507e	20/03/2019 23:52			Singapore	Arrival	1	vesseltracker				9732113	38	565263000	HORIZON 9	passenger_ship
5cac9963c81d023d2836507f	20/03/2019 23:52				Arrival	1	vesseltracker					10	563040410	KANLIAN 39	
5cac9963c81d023d28365080	20/03/2019 23:52				Arrival	1	vesseltracker					10	563041449	STK 12	
5cac9963c81d023d28365081	20/03/2019 23:52				Arrival	1	vesseltracker				9478573	190	354520000	TTM PHOENIX	bulk_carrier
5cac9963c81d023d28365082	20/03/2019 23:51			Laem Chabang 	Arrival	1	vesseltracker				9205562	114	567168000	NORDANA SOPHIE	general_cargo_ship
5cac9963c81d023d28365083	20/03/2019 23:50				Departure	1	vesseltracker					10	563040110	YORK ACE	
5cac9963c81d023d28365084	20/03/2019 23:49				Departure	1	vesseltracker					30	563015540	MARINA MEGA	tug
5cac9963c81d023d28365085	20/03/2019 23:48				Arrival	1	vesseltracker					12	563019310	MPAII	service_ship>pilot_vessel
5cac9963c81d023d28365086	20/03/2019 23:48				Departure	1	vesseltracker				9289702	31	564611000	HERON SPIRIT	passenger_ship
5cac9963c81d023d28365087	20/03/2019 23:48				Arrival	1	vesseltracker					35	563021470	MARINE SUCCESS	other_tanker
5cac9963c81d023d28365088	20/03/2019 23:48				Departure	1	vesseltracker					0	563021140	SEASWIFT PROVIDENCE	
5cac9963c81d023d28365089	20/03/2019 23:47				Arrival	1	vesseltracker				9662667	60	566849000	ENCHANT	oil_and_chemical_tanker>oil_products_tanker
5cac9963c81d023d2836508a	20/03/2019 23:47				Arrival	1	vesseltracker				9771614	33	563004100	MAJESTIC 9	passenger_ship
5cac9963c81d023d2836508b	20/03/2019 23:46				Arrival	1	vesseltracker					9	563036630	GP02	
5cac9963c81d023d2836508c	20/03/2019 23:45				Departure	1	vesseltracker					10	563040537	KANLIAN 13	
5cac9963c81d023d2836508d	20/03/2019 23:45				Departure	1	vesseltracker					0	563013830	GP42	
5cac9963c81d023d2836508e	20/03/2019 23:44				Departure	1	vesseltracker					28	563063680	GC 8	
5cac9963c81d023d2836508f	20/03/2019 23:44				Arrival	1	vesseltracker					10	563041163	SC3904J	
5cac9963c81d023d28365090	20/03/2019 23:44				Departure	1	vesseltracker					10	563047080	SEA OSPREY	
5cac9963c81d023d28365091	20/03/2019 23:43			Singapore	Arrival	1	vesseltracker				9448853	98	477217100	DEBBIE	gas_tanker>lpg_tanker
5cac9963c81d023d28365092	20/03/2019 23:43				Departure	1	vesseltracker					10	563047070	SEA FALCON	
5cac9963c81d023d28365093	20/03/2019 23:43				Departure	1	vesseltracker					0	563018010	SEASWIFT EXPLORER	
5cac9963c81d023d28365094	20/03/2019 23:43				Departure	1	vesseltracker					15	564654000	GP 43	passenger_ship
5cac9963c81d023d28365095	20/03/2019 23:43			Singapore	Arrival	1	vesseltracker				8844191	33	564215000	MARINA SWIFT	tug
5cac9963c81d023d28365096	20/03/2019 23:42			Ko Samui	Arrival	1	vesseltracker				9784350	213	311000637	SILVER MUSE	passenger_ship>cruise_ship
5cac9963c81d023d28365097	20/03/2019 23:42			Singapore	Departure	1	vesseltracker				9520273	105	538003718	ALICE	oil_and_chemical_tanker>chemical_oil_products_tanker
5cac9963c81d023d28365098	20/03/2019 23:42			Batam	Departure	1	vesseltracker				9149639	30	564331000	ASEAN RAIDER II	passenger_ship
5cac9963c81d023d28365099	20/03/2019 23:41				Arrival	1	vesseltracker					0	563062580	COASTLINK 9	
5cac9963c81d023d2836509a	20/03/2019 23:41				Departure	1	vesseltracker					6	529123457	SUN JAZZ 2	other
5cac9963c81d023d2836509b	20/03/2019 23:41				Departure	1	vesseltracker					29	312968000	SEA OSPREY	tug
5cac9963c81d023d2836509c	20/03/2019 23:41				Departure	1	vesseltracker					10	563040412	KANLIAN 8	
5cac9963c81d023d2836509d	20/03/2019 23:40				Arrival	1	vesseltracker				9862140	50	563062100	IG CAO CAO	general_cargo_ship
5cac9963c81d023d2836509e	20/03/2019 23:40				Arrival	1	vesseltracker					24	529477000	SUN RIDER	
5cac9963c81d023d2836509f	20/03/2019 23:39				Departure	1	vesseltracker					15	563063780	AH PENG	
5cac9963c81d023d283650a0	20/03/2019 23:39			Penang	Arrival	1	vesseltracker				9202792	147	565953000	SINAR SOLO	container_ship
5cac9963c81d023d283650a1	20/03/2019 23:39				Departure	1	vesseltracker					13	563066780	KENKI 35	
5cac9963c81d023d283650a2	20/03/2019 23:39				Departure	1	vesseltracker					24	457094000	JOLLY RAMOS	
5cac9963c81d023d283650a3	20/03/2019 23:38				Arrival	1	vesseltracker					10	563040110	YORK ACE	
5cac9963c81d023d283650a4	20/03/2019 23:38				Departure	1	vesseltracker					10	563040553	PUTRI TIGA	
5cac9963c81d023d283650a5	20/03/2019 23:37			Singapore	Departure	1	vesseltracker				9174244	100	353996000	PACIFIC 68	general_cargo_ship
5cac9963c81d023d283650a6	20/03/2019 23:37				Departure	1	vesseltracker					25	563013860	GP-45	passenger_ship
5cac9963c81d023d283650a7	20/03/2019 23:36				Arrival	1	vesseltracker					33	563004940	WINSTAR CHAMPION	tug
5cac9963c81d023d283650a8	20/03/2019 23:36				Departure	1	vesseltracker					15	565175000	GP-45	passenger_ship
5cac9963c81d023d283650a9	20/03/2019 23:36			Singapore	Arrival	1	vesseltracker				9553189	26	563474000	PENGUIN 32	passenger_ship
5cac9963c81d023d283650aa	20/03/2019 23:33			Yangshan	Departure	1	vesseltracker				9706205	330	249982000	CAPE TAINARO	container_ship
5cac9963c81d023d283650ab	20/03/2019 23:33				Arrival	1	vesseltracker				9678666	43	564167000	MARINE AMBER	oil_and_chemical_tanker
5cac9963c81d023d283650ac	20/03/2019 23:33				Arrival	1	vesseltracker					10	563047080	SEA OSPREY	
5cac9963c81d023d283650ad	20/03/2019 23:32			Singapore	Departure	1	vesseltracker				9070876	32	563665000	SINDO EMPRESS	passenger_ship
5cac9963c81d023d283650ae	20/03/2019 23:31			Kota Kinabalu	Departure	1	vesseltracker				9357523	175	636092854	TORRES STRAIT	container_ship
5cac9963c81d023d283650af	20/03/2019 23:31				Departure	1	vesseltracker					23	563013440	ENG HUP PILOT	tug
5cac9963c81d023d283650b0	20/03/2019 23:31				Departure	1	vesseltracker					10	529188000	STK 13	
5cac9963c81d023d283650b1	20/03/2019 23:31				Arrival	1	vesseltracker					10	563047070	SEA FALCON	
5cac9963c81d023d283650b2	20/03/2019 23:30				Departure	1	vesseltracker					28	563016950	SEA HAWK	passenger_ship
5cac9963c81d023d283650b3	20/03/2019 23:29				Departure	1	vesseltracker					10	563040619	SUN 58	
5cac9963c81d023d283650b4	20/03/2019 23:29				Arrival	1	vesseltracker					22	533000980	DOLPHIN EXPLORER	
5cac9963c81d023d283650b5	20/03/2019 23:27				Departure	1	vesseltracker					20	457380000	MASTERTECH 1	passenger_ship
5cac9963c81d023d283650b6	20/03/2019 23:26				Arrival	1	vesseltracker					15	563469000	GP-44	passenger_ship
5cac9963c81d023d283650b7	20/03/2019 23:26				Arrival	1	vesseltracker					28	563016940	SEA EAGLE	pleasure_craft>sailing_vessel
5cac9963c81d023d283650b8	20/03/2019 23:25				Departure	1	vesseltracker					10	563040110	YORK ACE	
5cac9963c81d023d283650b9	20/03/2019 23:25			Singapore	Departure	1	vesseltracker				9261126	33	563002940	WAVEMASTER 6	passenger_ship
5cac9963c81d023d283650ba	20/03/2019 23:24				Arrival	1	vesseltracker					32	563037790	VENUS 7	
5cac9963c81d023d283650bb	20/03/2019 23:24			Singapore	Departure	1	vesseltracker				9553189	26	563474000	PENGUIN 32	passenger_ship
5cac9963c81d023d283650bc	20/03/2019 23:23			Singapore	Arrival	1	vesseltracker				9352200	182	319282000	STOLT SAGALAND	oil_and_chemical_tanker>chemical_oil_products_tanker
5cac9963c81d023d283650bd	20/03/2019 23:22				Arrival	1	vesseltracker					10	563047110	SEA KESTREL	
5cac9963c81d023d283650be	20/03/2019 23:22			Singapore	Arrival	1	vesseltracker				9596466	103	413376440	YOU SHEN 3	oil_and_chemical_tanker>chemical_oil_products_tanker
5cac9963c81d023d283650bf	20/03/2019 23:21				Departure	1	vesseltracker					0	563062580	COASTLINK 9	
5cac9963c81d023d283650c0	20/03/2019 23:21				Departure	1	vesseltracker					26	563011520	TTS ACHIEVER	
5cac9963c81d023d283650c1	20/03/2019 23:21				Departure	1	vesseltracker					15	563019660	CKL X	
5cac9963c81d023d283650c2	20/03/2019 23:21				Departure	1	vesseltracker					10	563040579	YORK 202	
5cac9963c81d023d283650c3	20/03/2019 23:20			Singapore	Arrival	1	vesseltracker				9487328	79	574098000	HOANG TRIEU 27	general_cargo_ship
5cac9963c81d023d283650c4	20/03/2019 23:20				Arrival	1	vesseltracker					0	563065160	SSE MERLYN	
5cac9963c81d023d283650c5	20/03/2019 23:20				Departure	1	vesseltracker					10	563041450	STK 11	
5cac9963c81d023d283650c6	20/03/2019 23:19				Arrival	1	vesseltracker					10	563040614	COASTLINK 5	
5cac9963c81d023d283650c7	20/03/2019 23:18				Arrival	1	vesseltracker					0	563066890	CAST JEWEL	
5cac9963c81d023d283650c8	20/03/2019 23:18				Departure	1	vesseltracker					10	563040658	SR3548C	
5cac9963c81d023d283650c9	20/03/2019 23:18			Batam	Departure	1	vesseltracker				9571026	38	566156000	QUEEN STAR 2	passenger_ship
5cac9963c81d023d283650ca	20/03/2019 23:17				Arrival	1	vesseltracker					20	529599000	JOLLY RACHEL	other
5cac9963c81d023d283650cb	20/03/2019 23:16				Departure	1	vesseltracker					24	563068140	SUNLIGHT NIKE	
5cac9963c81d023d283650cc	20/03/2019 23:16				Arrival	1	vesseltracker				9174244	100	353996000	PACIFIC 68	general_cargo_ship
5cac9963c81d023d283650cd	20/03/2019 23:16			Singapore	Departure	1	vesseltracker				8844191	33	564215000	MARINA SWIFT	tug
5cac9963c81d023d283650ce	20/03/2019 23:16				Departure	1	vesseltracker					10	563040410	KANLIAN 39	
5cac9963c81d023d283650cf	20/03/2019 23:15				Departure	1	vesseltracker					32	566133000	NP ORCHID	tug
5cac9963c81d023d283650d0	20/03/2019 23:15				Arrival	1	vesseltracker					27	563030060	GP61	
5cac9963c81d023d283650d1	20/03/2019 23:15				Arrival	1	vesseltracker					10	563043570	ASME 5	
5cac9963c81d023d283650d2	20/03/2019 23:15				Departure	1	vesseltracker					28	563016940	SEA EAGLE	pleasure_craft>sailing_vessel
5cac9963c81d023d283650d3	20/03/2019 23:15			Singapore	Arrival	1	vesseltracker				9727675	32	566133000	RESILIENT	tug
5cac9963c81d023d283650d4	20/03/2019 23:15			Tanjung Pelepas	Arrival	1	vesseltracker				8608200	241	355609000	MSC LEVINA	container_ship
5cac9963c81d023d283650d5	20/03/2019 23:14				Departure	1	vesseltracker					15	563004855	CKL XIV	
5cac9963c81d023d283650d6	20/03/2019 23:13				Arrival	1	vesseltracker					10	563040786	CAST INNOVATION	
5cac9963c81d023d283650d7	20/03/2019 23:12				Departure	1	vesseltracker					10	563041449	STK 12	
5cac9963c81d023d283650d8	20/03/2019 23:12				Arrival	1	vesseltracker					24	563026490	MV PARIS	general_cargo_ship
5cac9963c81d023d283650d9	20/03/2019 23:11			Singapore	Arrival	1	vesseltracker					0	563036620	GP 01	
5cac9963c81d023d283650da	20/03/2019 23:11				Departure	1	vesseltracker				9116424	21	525020051	INDIANA DOLPHIN	tug
5cac9963c81d023d283650db	20/03/2019 23:09				Arrival	1	vesseltracker					29	312968000	SEA OSPREY	tug
5cac9963c81d023d283650dc	20/03/2019 23:09				Departure	1	vesseltracker					20	631929660	EVACELA	
5cac9963c81d023d283650dd	20/03/2019 23:08				Arrival	1	vesseltracker					30	563019650	SC4465F	general_cargo_ship
5cac9963c81d023d283650de	20/03/2019 23:08				Departure	1	vesseltracker					0	563027320	SP1400	
5cac9963c81d023d283650df	20/03/2019 23:08				Arrival	1	vesseltracker					10	563040579	YORK 202	
5cac9963c81d023d283650e0	20/03/2019 23:07			Singapore	Departure	1	vesseltracker				9690030	33	525020207	GARUDA SEJATI	tug
5cac9963c81d023d283650e1	20/03/2019 23:07				Arrival	1	vesseltracker					18	563021650	SEA EXCEL	general_cargo_ship
5cac9963c81d023d283650e2	20/03/2019 23:07				Departure	1	vesseltracker					10	563047080	SEA OSPREY	
5cac9963c81d023d283650e3	20/03/2019 23:06				Arrival	1	vesseltracker				9666340	88	566753000	HAI SOON 33	service_ship
5cac9963c81d023d283650e4	20/03/2019 23:05				Departure	1	vesseltracker					33	621819047	PHYLLIS	
5cac9963c81d023d283650e5	20/03/2019 23:04				Arrival	1	vesseltracker					10	563040676	ENG HUP EXPRESS31	
5cac9963c81d023d283650e6	20/03/2019 23:03				Departure	1	vesseltracker					12	563066790	KENKI 36	
5cac9963c81d023d283650e7	20/03/2019 23:03				Arrival	1	vesseltracker				9511909	30	566657000	STAR TITANTG83	tug
5cac9963c81d023d283650e8	20/03/2019 23:02				Arrival	1	vesseltracker					10	563044530	ENG HUP OFFSHORE	
5cac9963c81d023d283650e9	20/03/2019 23:01			Port Klang	Arrival	1	vesseltracker				9285976	334	477360800	CSCL ASIA	container_ship
5cac9963c81d023d283650ea	20/03/2019 23:01				Arrival	1	vesseltracker				9289702	31	564611000	HERON SPIRIT	passenger_ship
5cac9963c81d023d283650eb	20/03/2019 23:00			Singapore	Arrival	1	vesseltracker				9382592	27	565766000	STAR OPAL	tug
5cac9963c81d023d283650ec	20/03/2019 22:59				Departure	1	vesseltracker				9533579	87	576517000	HART TIDE	offshore_vessel>offshore_tug_supply_ship
5cac9963c81d023d283650ed	20/03/2019 22:59				Arrival	1	vesseltracker					10	563041222	SC 4885 F	
5cac9963c81d023d283650ee	20/03/2019 22:59				Departure	1	vesseltracker					10	563047070	SEA FALCON	
5cac9963c81d023d283650ef	20/03/2019 22:59				Departure	1	vesseltracker					15	563038730	SEA FALCON 3	
5cac9963c81d023d283650f0	20/03/2019 22:58				Arrival	1	vesseltracker				9553189	26	563474000	PENGUIN 32	passenger_ship
5cac9963c81d023d283650f1	20/03/2019 22:58				Arrival	1	vesseltracker					10	563047080	SEA OSPREY	
5cac9963c81d023d283650f2	20/03/2019 22:58				Arrival	1	vesseltracker					10	563040110	YORK ACE	
5cac9963c81d023d283650f3	20/03/2019 22:58				Arrival	1	vesseltracker					10	563044850	SP1259Z	
5cac9963c81d023d283650f4	20/03/2019 22:57			Singapore	Departure	1	vesseltracker				9477505	146	636018459	CHEM TAURUS	oil_and_chemical_tanker>chemical_oil_products_tanker
5cac9963c81d023d283650f5	20/03/2019 22:57				Departure	1	vesseltracker					10	563041223	SC3944Z	
5cac9963c81d023d283650f6	20/03/2019 22:57				Departure	1	vesseltracker					0	563066740	KSE SPEEDER	
5cac9963c81d023d283650f7	20/03/2019 22:55				Arrival	1	vesseltracker				8827090	29	312018000	SEA HERON	offshore_vessel>offshore_tug_supply_ship
5cac9963c81d023d283650f8	20/03/2019 22:54				Arrival	1	vesseltracker					0	563040040	KENKI 22	
5cac9963c81d023d283650f9	20/03/2019 22:54			Singapore	Departure	1	vesseltracker					7	563029960	GP59	
5cac9963c81d023d283650fa	20/03/2019 22:54				Departure	1	vesseltracker					10	563047110	SEA KESTREL	
5cac9963c81d023d283650fb	20/03/2019 22:54				Arrival	1	vesseltracker				9216729	168	636092589	VASI MOON	container_ship
5cac9963c81d023d283650fc	20/03/2019 22:53				Departure	1	vesseltracker				8877992	24	457615000	ROVORSKY DOLPHIN	tug
5cac9963c81d023d283650fd	20/03/2019 22:53			Singapore	Departure	1	vesseltracker				9763552	69	563035520	STL H7	service_ship>hopper_barge
5cac9963c81d023d283650fe	20/03/2019 22:52				Departure	1	vesseltracker					15	563004844	HLBS 18	
5cac9963c81d023d283650ff	20/03/2019 22:52				Arrival	1	vesseltracker					7	563029960	GP59	
5cac9963c81d023d28365100	20/03/2019 22:52				Arrival	1	vesseltracker					7	563029960	GP59	
5cac9963c81d023d28365101	20/03/2019 22:51				Arrival	1	vesseltracker					10	563047070	SEA FALCON	
5cac9963c81d023d28365102	20/03/2019 22:51				Departure	1	vesseltracker					0	563027670	KENKI 28	
5cac9963c81d023d28365103	20/03/2019 22:51				Departure	1	vesseltracker					13	563013890	GP 48	passenger_ship
5cac9963c81d023d28365104	20/03/2019 22:51				Departure	1	vesseltracker					29	312968000	SEA OSPREY	tug
5cac9963c81d023d28365105	20/03/2019 22:50				Arrival	1	vesseltracker					10	563044460	KM 7	
5cac9963c81d023d28365106	20/03/2019 22:50				Departure	1	vesseltracker				9812353	106	563021100	KAI EI MARU 15	service_ship
5cac9963c81d023d28365107	20/03/2019 22:50				Arrival	1	vesseltracker					10	563040390	KANLIAN 3	
5cac9963c81d023d28365108	20/03/2019 22:49				Departure	1	vesseltracker					0	563040070	KENKI 33	
5cac9963c81d023d28365109	20/03/2019 22:49				Arrival	1	vesseltracker					13	565602000	GP-49	passenger_ship
5cac9963c81d023d2836510a	20/03/2019 22:47			Singapore	Departure	1	vesseltracker				9553189	26	563474000	PENGUIN 32	passenger_ship
5cac9963c81d023d2836510b	20/03/2019 22:47			Singapore	Departure	1	vesseltracker				9352200	182	319282000	STOLT SAGALAND	oil_and_chemical_tanker>chemical_oil_products_tanker
5cac9963c81d023d2836510c	20/03/2019 22:45			Singapore	Arrival	1	vesseltracker					9	563036640	PILOT GP03	
5cac9963c81d023d2836510d	20/03/2019 22:45				Departure	1	vesseltracker					10	563040290	CKL XI	
5cac9963c81d023d2836510e	20/03/2019 22:45			Tanjung Pelepas	Arrival	1	vesseltracker				9085546	318	636018912	MAERSK KLEVEN	container_ship
5cac9963c81d023d2836510f	20/03/2019 22:45				Arrival	1	vesseltracker				8844191	33	564215000	MARINA SWIFT	tug
5cac9963c81d023d28365110	20/03/2019 22:44				Arrival	1	vesseltracker					10	563047110	SEA KESTREL	
5cac9963c81d023d28365111	20/03/2019 22:44				Arrival	1	vesseltracker					10	563040561	YORK 206	
5cac9963c81d023d28365112	20/03/2019 22:44			Singapore	Arrival	1	vesseltracker				9679268	32	563899000	RIGHTEOUS	tug
5cac9963c81d023d28365113	20/03/2019 22:43				Departure	1	vesseltracker					10	563040110	YORK ACE	
5cac9963c81d023d28365114	20/03/2019 22:43				Arrival	1	vesseltracker				9742388	45	563480000	EVER BRAVE	service_ship
5cac9963c81d023d28365115	20/03/2019 22:43				Departure	1	vesseltracker					15	563010220	EH MERDEKA	
5cac9963c81d023d28365116	20/03/2019 22:43				Arrival	1	vesseltracker					10	563047090	SEA KITE	
5cac9963c81d023d28365117	20/03/2019 22:43				Arrival	1	vesseltracker				9382530	27	565438000	STAR DISCOVERY	tug
5cac9963c81d023d28365118	20/03/2019 22:42				Departure	1	vesseltracker					10	563040221	SC 4332C	
5cac9963c81d023d28365119	20/03/2019 22:41				Departure	1	vesseltracker				9687447	107	563015500	EAGLE ASIA 07	oil_and_chemical_tanker>chemical_oil_products_tanker
5cac9963c81d023d2836511a	20/03/2019 22:41				Departure	1	vesseltracker				9483762	1	525020108	CIPTA JAYA MANDIRI	other>landing_craft
5cac9963c81d023d2836511b	20/03/2019 22:41				Arrival	1	vesseltracker					13	563066780	KENKI 35	
5cac9963c81d023d2836511c	20/03/2019 22:40				Departure	1	vesseltracker					10	563040511	COASTLINK 3	
5cac9963c81d023d2836511d	20/03/2019 22:40			Singapore	Arrival	1	vesseltracker				9675145	90	564888000	MARLIN EMPAT	other_tanker>bunkering_tanker
5cac9963c81d023d2836511e	20/03/2019 22:39				Arrival	1	vesseltracker				9553189	26	563474000	PENGUIN 32	passenger_ship
5cac9963c81d023d2836511f	20/03/2019 22:38				Arrival	1	vesseltracker					10	563040615	COASTLINK 6	
5cac9963c81d023d28365120	20/03/2019 22:38			Port Klang	Departure	1	vesseltracker				9436082	175	636018768	HANSA HOMBURG	container_ship
5cac9963c81d023d28365121	20/03/2019 22:38				Departure	1	vesseltracker					10	563040676	ENG HUP EXPRESS31	
5cac9963c81d023d28365122	20/03/2019 22:38				Departure	1	vesseltracker				9289702	31	564611000	HERON SPIRIT	passenger_ship
5cac9963c81d023d28365123	20/03/2019 22:37			Singapore	Arrival	1	vesseltracker				9315678	26	563034180	NOBLE SCOUT	tug
5cac9963c81d023d28365124	20/03/2019 22:37				Departure	1	vesseltracker					10	563040579	YORK 202	
5cac9963c81d023d28365125	20/03/2019 22:37				Arrival	1	vesseltracker					10	563040619	SUN 58	
5cac9963c81d023d28365126	20/03/2019 22:36				Arrival	1	vesseltracker					32	525100892	PERFECT STAR	
5cac9963c81d023d28365127	20/03/2019 22:36				Departure	1	vesseltracker					33	564062000	BINTANG OCEAN 3	tug
5cac9963c81d023d28365128	20/03/2019 22:35				Departure	1	vesseltracker					12	563064340	AQUARIUS EXPRESS 7	
5cac9963c81d023d28365129	20/03/2019 22:35			Singapore	Arrival	1	vesseltracker					0	563036660	GP-05	
5cac9963c81d023d2836512a	20/03/2019 22:35				Arrival	1	vesseltracker				9664172	94	566608000	LUISELLA COSULICH	oil_and_chemical_tanker>oil_products_tanker
5cac9963c81d023d2836512b	20/03/2019 22:35				Arrival	1	vesseltracker				9103958	33	566501000	BATAMFAST 20	passenger_ship
5cac9963c81d023d2836512c	20/03/2019 22:34			Singapore	Departure	1	vesseltracker				9727675	32	566133000	RESILIENT	tug
5cac9963c81d023d2836512d	20/03/2019 22:32				Departure	1	vesseltracker					20	563038560	SUPERLITE 88	
5cac9963c81d023d2836512e	20/03/2019 22:31				Arrival	1	vesseltracker					10	563040214	SC 4257B	
5cac9963c81d023d2836512f	20/03/2019 22:31			Singapore	Departure	1	vesseltracker				9174244	100	353996000	PACIFIC 68	general_cargo_ship
5cac9963c81d023d28365130	20/03/2019 22:31				Departure	1	vesseltracker					10	563047110	SEA KESTREL	
5cac9963c81d023d28365131	20/03/2019 22:30				Departure	1	vesseltracker					10	572123000	MAKO 9	tug
5cac9963c81d023d28365132	20/03/2019 22:30				Departure	1	vesseltracker					0	563066890	CAST JEWEL	
5cac9963c81d023d28365133	20/03/2019 22:29			Pengerang	Departure	1	vesseltracker				9761970	75	563023800	LE TONG OPTIMUS PRIM	service_ship>hopper_dredger
5cac9963c81d023d28365134	20/03/2019 22:28				Arrival	1	vesseltracker					28	563016950	SEA HAWK	passenger_ship
5cac9963c81d023d28365135	20/03/2019 22:28				Arrival	1	vesseltracker					13	563013890	GP 48	passenger_ship
5cac9963c81d023d28365136	20/03/2019 22:28			Singapore	Departure	1	vesseltracker				9553189	26	563474000	PENGUIN 32	passenger_ship
5cac9963c81d023d28365137	20/03/2019 22:27				Arrival	1	vesseltracker				9654919	92	566686000	DEMURE	oil_and_chemical_tanker>oil_products_tanker
5cac9963c81d023d28365138	20/03/2019 22:26				Departure	1	vesseltracker					10	563047080	SEA OSPREY	
5cac9963c81d023d28365139	20/03/2019 22:26				Departure	1	vesseltracker				9545962	31	563014320	SAMWOH INFINITY	tug
5cac9963c81d023d2836513a	20/03/2019 22:26				Arrival	1	vesseltracker				9650509	105	566480000	MARINE LION	oil_and_chemical_tanker>oil_products_tanker
5cac9963c81d023d2836513b	20/03/2019 22:25			Singapore	Departure	1	vesseltracker					7	563029960	GP59	
5cac9963c81d023d2836513c	20/03/2019 22:24				Departure	1	vesseltracker				9511909	30	566657000	STAR TITANTG83	tug
5cac9963c81d023d2836513d	20/03/2019 22:24			Singapore	Departure	1	vesseltracker				9315678	26	563034180	NOBLE SCOUT	tug
5cac9963c81d023d2836513e	20/03/2019 22:23				Arrival	1	vesseltracker					10	563040579	YORK 202	
5cac9963c81d023d2836513f	20/03/2019 22:20				Departure	1	vesseltracker					10	563040561	YORK 206	
5cac9963c81d023d28365140	20/03/2019 22:20				Arrival	1	vesseltracker				9553189	26	563474000	PENGUIN 32	passenger_ship
5cac9963c81d023d28365141	20/03/2019 22:20				Departure	1	vesseltracker					10	563040613	COASTLINK 2	
5cac9963c81d023d28365142	20/03/2019 22:19				Arrival	1	vesseltracker					10	563047080	SEA OSPREY	
5cac9963c81d023d28365143	20/03/2019 22:19				Departure	1	vesseltracker				9004580	31	563008910	MARINA VIVO	tug
5cac9963c81d023d28365144	20/03/2019 22:19				Departure	1	vesseltracker				9571117	100	563765000	AQUA6	oil_and_chemical_tanker>oil_products_tanker
5cac9963c81d023d28365145	20/03/2019 22:17			Bangkok	Arrival	1	vesseltracker				9359301	170	538002747	CAPE FRANKLIN	container_ship
5cac9963c81d023d28365146	20/03/2019 22:17				Departure	1	vesseltracker					28	563016950	SEA HAWK	passenger_ship
5cac9963c81d023d28365147	20/03/2019 22:15				Departure	1	vesseltracker				9635432	32	564221000	MARINA AMBER	tug
5cac9963c81d023d28365148	20/03/2019 22:15			Singapore	Arrival	1	vesseltracker				9710921	45	565243000	AYER CHOMEL	other_tanker>water_tanker
5cac9963c81d023d28365149	20/03/2019 22:14				Departure	1	vesseltracker					10	563043570	ASME 5	
5cac9963c81d023d2836514a	20/03/2019 22:14				Arrival	1	vesseltracker					22	457140000	JOLLY   ROYAL	
5cac9963c81d023d2836514b	20/03/2019 22:13				Departure	1	vesseltracker					0	563040040	KENKI 22	
5cac9963c81d023d2836514c	20/03/2019 22:13				Arrival	1	vesseltracker				9204025	32	564759000	PENGUIN TEKONG	passenger_ship
5cac9963c81d023d2836514d	20/03/2019 22:12				Departure	1	vesseltracker				9711080	90	563028450	SEA ABUNDANCE	oil_and_chemical_tanker>oil_products_tanker
5cac9963c81d023d2836514e	20/03/2019 22:11				Arrival	1	vesseltracker					28	563016940	SEA EAGLE	pleasure_craft>sailing_vessel
5cac9963c81d023d2836514f	20/03/2019 22:11				Departure	1	vesseltracker					15	563010420	GP27	passenger_ship
